1h,1d,7d,28d
40373.3819,40253.5664,39506.0371999999,41062.567
39414.2376,39370.8966,38656.4447,40605.6745
39459.1679999999,39215.463,38118.5881999999,38987.7492
38821.1348,38453.2047,38988.6563,39422.4353
39199.8946,39465.0471,38898.6768999999,39498.9689
39556.2333999999,40275.9649999999,39556.8174999999,39728.8006
39783.6261,41248.9236,40509.535,40590.4458
40680.7235,42330.0771,40982.947,41554.9433
41618.3277999999,42914.9167999999,41876.8785999999,42459.6383
42276.3148999999,44017.4790999999,43129.2353999999,43991.9254
43810.5507999999,47398.4316,46911.6364,47646.6773
47064.9037,47694.2376,47527.7261,47994.8523
47406.1776,48060.4905,47868.7793,48314.4666
47632.2945,48180.4349999999,48111.8378,48458.979
47837.1043999999,48503.3736999999,48130.9409999999,48858.8946
48407.277,48905.3782999999,48727.1472999999,49661.4747
48737.5397,48705.3937999999,48808.4709,49145.3372
48716.0929,48702.7742999999,48426.8263999999,48733.6235
48788.9023999999,48949.0602999999,48308.3438,49226.0207
48648.0406999999,45455.9406,44057.5328999999,46191.5814
45164.5023,43113.5602,42650.4732,43947.7151
43647.3082999999,41773.631,41132.2422999999,42247.3889
42704.2759999999,41098.7788999999,39951.4293,41595.4361
41856.4893999999,40373.3819,39146.8710999999,41094.1113
41250.0035999999,39414.2376,37760.7977,39958.9705
40730.4481999999,39459.1679999999,37863.9533999999,39523.2872
40105.3994,38821.1348,37826.7820999999,38533.6264
38667.4653,39199.8946,38620.3666999999,39215.654
39448.2555999999,39556.2333999999,39022.0440999999,39399.8272
39492.9331,39783.6261,39731.9067,40485.3093
39774.5553999999,40680.7235,40951.4908,40838.0282
40958.3208999999,41618.3277999999,41474.6734,41766.2912
41338.7565,42276.3148999999,42029.5397999999,42873.0266
42241.3085999999,43810.5507999999,42945.9228,44049.7506
43051.9155,47064.9037,46255.6361,47321.1932
46560.6756,47406.1776,46744.6820999999,47982.5922
46876.1431999999,47632.2945,46860.7684,48238.5738
47257.6281,47837.1043999999,47014.3448999999,48575.8271
47640.9285,48407.277,47410.1362999999,48665.0036
47976.4446,48737.5397,48275.2065999999,49462.1156
48173.8522,48716.0929,48265.4015,49541.5666
48200.8176,48788.9023999999,48107.2358,49396.3757
48142.8298999999,48648.0406999999,47914.0611999999,49086.6098
48194.4386999999,45164.5023,43884.1494,46486.0774
45123.9271,43647.3082999999,42589.2491,44760.2431
43702.7606999999,42704.2759999999,41495.5472,43177.1364
42242.0457,41856.4893999999,40452.4188999999,42421.8589
42309.9268999999,41250.0035999999,39482.4971999999,41870.0997
41311.3354,40730.4481999999,38476.728,40495.6484
40190.0201,40105.3994,37880.2502,39734.8357
39083.1387,38667.4653,37946.3710999999,39191.9192
38020.0797,39448.2555999999,38450.1114999999,40148.5744
38775.4827,39492.9331,38540.3735999999,40670.4502
38919.5605999999,39774.5553999999,38499.9231,40556.368
38961.6842,40958.3208999999,39084.0573,40359.2217
39786.6227999999,41338.7565,39560.0253,41343.4631
40170.2464,42241.3085999999,40505.4078,41733.4053
41094.6197,43051.9155,41684.1275,42808.1844
42282.1315,46560.6756,45090.0268,46005.1243
45196.9152,46876.1431999999,45747.4113999999,46741.7954
45802.995,47257.6281,47966.6218999999,47274.4385
46508.0713,47640.9285,46654.2454,47548.5204
46582.0953999999,47976.4446,46819.4827999999,47822.0899
47209.9786,48173.8522,47371.1903999999,48527.6465
47553.5535999999,48200.8176,47382.6653,48810.7353
47697.3982,48142.8298999999,47337.6906,48627.9247
47427.9484999999,48194.4386999999,47362.1255999999,48401.8998
47474.5412,45123.9271,46949.4717,47576.5438
47050.1814999999,43702.7606999999,46282.1895,47131.3931
46783.8496,42242.0457,45289.2562,46098.5145
46057.9018,42309.9268999999,44925.6935,45730.8245
45329.6172999999,41311.3354,44242.3674,44863.8663
45261.8851,40190.0201,43930.6932999999,43751.004
44190.7595999999,39083.1387,42635.4545,42790.7656
42905.3537,38020.0797,41859.3566999999,41376.9883
42789.4698999999,38775.4827,41750.525,40594.2984
41980.3061999999,38919.5605999999,41346.3657,41005.2979
40858.3007,38961.6842,41374.1949,41421.8298
41406.237,39786.6227999999,41055.1992,40731.7884
40613.7364,40170.2464,41621.4077,41478.4446
41422.6151,41094.6197,42074.6584999999,42104.4858
41697.3951,42282.1315,43088.9398999999,43104.7921
42389.1039999999,45196.9152,45195.3344,45345.2922
44806.4395,45802.995,46259.2814,46205.2467
45614.2635,46508.0713,46215.3223,46163.3557
45719.9283,46582.0953999999,46429.3916,46361.8641
45802.2341999999,47209.9786,46627.1515999999,46928.8139
46504.0774999999,47553.5535999999,47261.5539999999,47761.6164
46908.5524,47697.3982,47318.9663999999,47845.2606
46804.3928,47427.9484999999,47272.2791999999,47663.6071
46816.4478999999,47474.5412,46976.3795,47558.2029
46490.7799999999,47050.1814999999,46834.9752,47134.4185
46280.1364,46783.8496,46165.2194,46548.1349
45520.1402,46057.9018,46209.7387,45564.6132
45221.5494,45329.6172999999,45123.2482,44783.6766
44773.5899999999,45261.8851,44248.4395999999,44483.5783
44502.1016999999,44190.7595999999,43986.4165999999,43806.5097
43477.1221,42905.3537,42970.3229999999,42963.4438
42377.1209999999,42789.4698999999,42344.3623,42392.406
42642.1053,41980.3061999999,42012.1534,42208.0883
42452.3257999999,40858.3007,41933.3347999999,41616.8366
42405.8888999999,41406.237,42555.8692999999,42284.0015
42889.2762999999,40613.7364,42684.597,42562.9297
43189.7039,41422.6151,43050.3450999999,43324.6735
44164.5443999999,41697.3951,44242.6915999999,44495.203
45005.4098999999,42389.1039999999,44789.1206,45330.6204
45481.0054,44806.4395,47261.4892,47964.5736
47559.1984999999,45614.2635,47842.4956,48504.5263
47865.4003,45719.9283,48034.8801,48583.3268
48064.6505,45802.2341999999,48263.9202,48572.4832
48082.885,46504.0774999999,48302.7123999999,48675.786
48527.4694,46908.5524,49091.521,49294.3831
48807.8038999999,46804.3928,48894.9726,49151.1145
48573.0279999999,46816.4478999999,49195.1998,49336.4701
48268.9547,46490.7799999999,49743.1020999999,49592.2163
48674.5638,46280.1364,45835.4368,45409.6287
45073.902,45520.1402,44205.9299,43710.8972
43551.5729999999,45221.5494,42558.3187,41907.0359
41751.5831,44773.5899999999,41507.8706,40886.0082
41364.7611,44502.1016999999,40837.4519,40515.602
40881.6394999999,43477.1221,39541.5267,39483.7514
40269.0674,42377.1209999999,39384.0985,38963.1619
39490.6096,42642.1053,38950.3744,38143.9431
38096.4496999999,42452.3257999999,38302.5192,38253.9747
38552.1002,42405.8888999999,39404.6705,38876.3579
38816.1152999999,42889.2762999999,39803.6425999999,40199.382
39636.3954999999,43189.7039,40110.1137999999,40618.6476
40568.3879999999,44164.5443999999,41216.2451,41903.0193
40940.8960999999,45005.4098999999,42239.731,43048.5781
42093.6376999999,45481.0054,43436.7073,44623.455
43492.0985999999,47559.1984999999,47678.4855,48230.6963
47120.5115,47865.4003,47801.3118,48759.3293
47262.7886,48064.6505,48242.154,48714.4578
47579.2064,48082.885,48322.3435,49116.6578
47269.0994999999,48527.4694,48599.4715,49130.864
47690.016,48807.8038999999,48886.9864,49778.9681
48125.9852,48573.0279999999,48891.6091999999,49720.4257
48319.2738,48268.9547,48739.5487999999,49571.6561
48262.6615999999,48674.5638,49220.6861999999,49461.7957
48591.4044999999,45073.902,45511.7957,46093.2325
45446.2051999999,43551.5729999999,43388.0587,44019.7709
43142.6598,41751.5831,42299.7598999999,41998.6128
41659.3808999999,41364.7611,41578.0573999999,40738.5777
41252.8689999999,40881.6394999999,41263.4165999999,40690.0482
40603.2509999999,40269.0674,40253.5664,39639.0858
39466.0299,39490.6096,39370.8966,38649.7519
39006.7879,38096.4496999999,39215.463,38329.5748
38594.2753999999,38552.1002,38453.2047,38546.8327
39513.9536999999,38816.1152999999,39465.0471,38935.0436
39776.7825999999,39636.3954999999,40275.9649999999,40295.7532
41033.7309,40568.3879999999,41248.9236,41279.2915
42110.5308,40940.8960999999,42330.0771,42179.1554
42050.7566999999,42093.6376999999,42914.9167999999,43579.8363
42943.0216,43492.0985999999,44017.4790999999,44423.7536
43917.9398,47120.5115,47398.4316,48007.1342
46970.1701,47262.7886,47694.2376,48232.6403
47488.8452,47579.2064,48060.4905,48495.5673
47566.374,47269.0994999999,48180.4349999999,48864.6251
47909.8312999999,47690.016,48503.3736999999,49075.7205
48564.6227,48125.9852,48905.3782999999,49794.1828
48866.7626999999,48319.2738,48705.3937999999,49669.7648
48823.3733999999,48262.6615999999,48702.7742999999,49556.055
48761.0489999999,48591.4044999999,48949.0602999999,49150.2694
48851.6561999999,45446.2051999999,45455.9406,45765.4844
45509.665,43142.6598,43113.5602,44595.7756
43174.9910999999,41659.3808999999,41773.631,42274.3986
41735.4591,41252.8689999999,41098.7788999999,41212.8574
40709.0929,40603.2509999999,40373.3819,40533.316
40238.4106,39466.0299,39414.2376,38913.9041
39240.9262999999,39006.7879,39459.1679999999,38283.062
38921.8473999999,38594.2753999999,38821.1348,38685.1248
38022.3761,39513.9536999999,39199.8946,39065.8065
38774.1040999999,39776.7825999999,39556.2333999999,39282.2544
38587.7836,41033.7309,39783.6261,39945.4459
39211.0942,42110.5308,40680.7235,40458.8939
40709.8191,42050.7566999999,41618.3277999999,41394.9149
41157.4528999999,42943.0216,42276.3148999999,42389.8621
42215.3675999999,43917.9398,43810.5507999999,43859.3531
43282.0043,46970.1701,47064.9037,48027.8905
46990.6364,47488.8452,47406.1776,48524.9108
47488.5322,47566.374,47632.2945,48891.7681
47674.5023,47909.8312999999,47837.1043999999,49200.8438
48314.8289999999,48564.6227,48407.277,49427.4493
48997.5304,48866.7626999999,48737.5397,49960.4802
49424.2197999999,48823.3733999999,48716.0929,49952.0148
49078.1402999999,48761.0489999999,48788.9023999999,49889.0532
48582.8989,48851.6561999999,48648.0406999999,49608.6946
48968.6172999999,45509.665,45164.5023,45939.9252
45469.0098999999,43174.9910999999,43647.3082999999,43973.8476
43842.1903,41735.4591,42704.2759999999,42806.1768
41898.5336,40709.0929,41856.4893999999,41733.8193
40917.3232999999,40238.4106,41250.0035999999,40862.2442
40511.3018999999,39240.9262999999,40730.4481999999,40132.0324
39878.4973,38921.8473999999,40105.3994,39899.6934
39143.6638,38022.3761,38667.4653,39058.5764
38323.9775,38774.1040999999,39448.2555999999,39826.9191
38379.7984999999,38587.7836,39492.9331,39677.4984
39127.338,39211.0942,39774.5553999999,40363.8233
39924.7514,40709.8191,40958.3208999999,41075.4878
41192.3419999999,41157.4528999999,41338.7565,42155.8807
41604.4911999999,42215.3675999999,42241.3085999999,42823.2175
42344.9165999999,43282.0043,43051.9155,44173.8147
43326.445,46990.6364,46560.6756,47520.4133
46542.4067999999,47488.5322,46876.1431999999,48102.9125
47124.088,47674.5023,47257.6281,48250.7587
47205.3223,48314.8289999999,47640.9285,48586.0367
47627.1391,48997.5304,47976.4446,48691.9525
47939.7756,49424.2197999999,48173.8522,49400.6476
48356.5062,49078.1402999999,48200.8176,49439.9448
48103.0936999999,48582.8989,48142.8298999999,49350.2631
48223.9424,48968.6172999999,48194.4386999999,49055.3929
46666.949,45469.0098999999,45123.9271,46311.5554
44403.2816,43842.1903,43702.7606999999,44538.4657
42611.5400999999,41898.5336,42242.0457,43735.1764
41133.3108999999,40917.3232999999,42309.9268999999,42323.5803
40176.6834,40511.3018999999,41311.3354,41607.5391
39895.7630999999,39878.4973,40190.0201,40421.2696
38843.4386999999,39143.6638,39083.1387,40003.1706
38076.2827,38323.9775,38020.0797,38440.4546
37394.1312,38379.7984999999,38775.4827,38887.8407
37924.1823999999,39127.338,38919.5605999999,38576.4718
38527.2376,39924.7514,38961.6842,39050.4319
38329.0895,41192.3419999999,39786.6227999999,39896.9896
39456.3611999999,41604.4911999999,40170.2464,40206.6263
39997.1831999999,42344.9165999999,41094.6197,41031.9713
40583.8933,43326.445,42282.1315,41823.9415
41515.3136,46542.4067999999,45196.9152,45225.2297
44928.3124,47124.088,45802.995,46016.9389
45595.061,47205.3223,46508.0713,46720.8226
45945.1544999999,47627.1391,46582.0953999999,46964.6
46264.6275,47939.7756,47209.9786,47198.1741
46693.7756,48356.5062,47553.5535999999,47872.2374
47151.8899999999,48103.0936999999,47697.3982,48106.9115
46877.9057,48223.9424,47427.9484999999,47821.2612
46905.2681,46666.949,47474.5412,47935.5382
46820.7774999999,44403.2816,47050.1814999999,46736.399
46252.4541,42611.5400999999,46783.8496,46788.0487
45419.6760999999,41133.3108999999,46057.9018,46060.082
44937.0772999999,40176.6834,45329.6172999999,45766.4287
43833.2526999999,39895.7630999999,45261.8851,44895.9914
43064.9676,38843.4386999999,44190.7595999999,43979.9529
41449.0006999999,38076.2827,42905.3537,42377.722
40745.1397999999,37394.1312,42789.4698999999,41716.5138
40655.2321,37924.1823999999,41980.3061999999,41359.9176
40212.7367,38527.2376,40858.3007,40988.3607
40206.6405999999,38329.0895,41406.237,40660.6322
40522.5893999999,39456.3611999999,40613.7364,40704.0386
40911.5058999999,39997.1831999999,41422.6151,41217.9085
41336.9455999999,40583.8933,41697.3951,41915.1667
41923.9582,41515.3136,42389.1039999999,43120.3578
42418.2304,44928.3124,44806.4395,45061.128
44645.0823,45595.061,45614.2635,46242.5063
45568.9444,45945.1544999999,45719.9283,46360.0215
45660.8553,46264.6275,45802.2341999999,46391.8119
45765.0636999999,46693.7756,46504.0774999999,46527.9712
46393.9862999999,47151.8899999999,46908.5524,47264.5404
46699.4118999999,46877.9057,46804.3928,47285.6731
46840.7606,46905.2681,46816.4478999999,47053.4028
46607.3243999999,46820.7774999999,46490.7799999999,46946.87
46264.5221999999,46252.4541,46280.1364,46511.0923
46321.6858999999,45419.6760999999,45520.1402,45618.4199
45485.4156999999,44937.0772999999,45221.5494,45450.5868
45124.4870999999,43833.2526999999,44773.5899999999,45074.5049
44539.5847999999,43064.9676,44502.1016999999,44693.3462
44040.4798999999,41449.0006999999,43477.1221,43466.4797
42748.0232,40745.1397999999,42377.1209999999,42655.734
41798.7171999999,40655.2321,42642.1053,41725.7513
41089.5513999999,40212.7367,42452.3257999999,41299.9772
40790.9821999999,40206.6405999999,42405.8888999999,41147.968
40945.6849999999,40522.5893999999,42889.2762999999,41624.6105
41141.298,40911.5058999999,43189.7039,41777.7736
41909.4265,41336.9455999999,44164.5443999999,42636.0092
42151.8208,41923.9582,45005.4098999999,43890.5913
42994.1045,42418.2304,45481.0054,44947.7005
43675.5806999999,44645.0823,47559.1984999999,47482.9559
46702.9504,45568.9444,47865.4003,48011.5499
46992.8461,45660.8553,48064.6505,48110.5805
47291.5068,45765.0636999999,48082.885,48254.0079
47335.6011999999,46393.9862999999,48527.4694,48328.4023
47732.6273999999,46699.4118999999,48807.8038999999,48825.1947
48066.1973,46840.7606,48573.0279999999,48573.3857
48004.311,46607.3243999999,48268.9547,48703.9164
48086.7713999999,46264.5221999999,48674.5638,47559.9905
47973.6523999999,46321.6858999999,45073.902,44168.8566
45113.0362,45485.4156999999,43551.5729999999,41995.4101
42887.127,45124.4870999999,41751.5831,40712.7893
42287.5596,44539.5847999999,41364.7611,39665.5731
41639.1512,44040.4798999999,40881.6394999999,39020.4408
41087.8891,42748.0232,40269.0674,38244.1992
40166.1839,41798.7171999999,39490.6096,37741.4324
39730.9934999999,41089.5513999999,38096.4496999999,38072.083
38543.2367,40790.9821999999,38552.1002,38395.6517
38513.275,40945.6849999999,38816.1152999999,38848.3457
39154.8058,41141.298,39636.3954999999,39317.2349
40049.6731,41909.4265,40568.3879999999,39861.5198
41098.1987,42151.8208,40940.8960999999,41309.2374
41458.1819,42994.1045,42093.6376999999,42442.6793
42578.9757,43675.5806999999,43492.0985999999,44035.5823
43511.6613999999,46702.9504,47120.5115,47795.8267
46604.0359,46992.8461,47262.7886,48051.996
46868.6042,47291.5068,47579.2064,48228.9775
47111.8191,47335.6011999999,47269.0994999999,48443.7228
47462.6276999999,47732.6273999999,47690.016,48562.0069
47737.4994999999,48066.1973,48125.9852,49263.5398
48221.2356,48004.311,48319.2738,49183.6631
48260.7298999999,48086.7713999999,48262.6615999999,48963.7816
48219.9066,47973.6523999999,48591.4044999999,47534.5991
48152.2240999999,45113.0362,45446.2051999999,43728.8649
45390.8096999999,42887.127,43142.6598,41831.2023
43334.4242,42287.5596,41659.3808999999,39990.2125
42303.654,41639.1512,41252.8689999999,39041.7438
41349.2710999999,41087.8891,40603.2509999999,38656.9234
40624.2646,40166.1839,39466.0299,37333.6111
39033.1019,39730.9934999999,39006.7879,36513.8646
38467.3619,38543.2367,38594.2753999999,36713.8448
38053.915,38513.275,39513.9536999999,38026.3983
38694.3309,39154.8058,39776.7825999999,38323.5443
39331.2326,40049.6731,41033.7309,38754.7318
40253.2359999999,41098.1987,42110.5308,40097.8482
40991.9032999999,41458.1819,42050.7566999999,41642.6901
41390.1716999999,42578.9757,42943.0216,42481.0507
42171.748,43511.6613999999,43917.9398,44297.8553
43148.0345,46604.0359,46970.1701,47322.1382
46353.2139,46868.6042,47488.8452,47742.3464
46534.1074,47111.8191,47566.374,47977.8607
46748.3386,47462.6276999999,47909.8312999999,48087.955
46941.4548,47737.4994999999,48564.6227,48355.62
47593.9084,48221.2356,48866.7626999999,48984.5382
47908.7084,48260.7298999999,48823.3733999999,48818.2903
47899.2848,48219.9066,48761.0489999999,48595.1149
47656.0069,48152.2240999999,48851.6561999999,47018.7032
47733.4643,45390.8096999999,45509.665,43590.5973
44515.1782,43334.4242,43174.9910999999,41586.0807
42761.7918999999,42303.654,41735.4591,39728.6116
41713.2623,41349.2710999999,40709.0929,39168.5453
40598.5582999999,40624.2646,40238.4106,38692.931
40351.2736,39033.1019,39240.9262999999,37542.7672
39058.284,38467.3619,38921.8473999999,36953.4728
38976.8367,38053.915,38022.3761,36336.9051
37782.6100999999,38694.3309,38774.1040999999,37750.9603
38520.3110999999,39331.2326,38587.7836,38974.0765
38582.5489999999,40253.2359999999,39211.0942,39118.533
